account_id,country,industry,account_age_months,monthly_tpv,tpv_trend_3m_pct,txn_count_monthly,avg_ticket_size,num_products_used,login_freq_monthly,disputes_90d,chargebacks_90d,support_tickets_90d,failed_txn_ratio,churn
SMB_EU_001892,FR,E-commerce,25,13559.74,1.71,118,114.91,1,12,1,0,1,0.029,0
SMB_EU_001893,ES,Services,9,3677.29,-7.55,19,193.54,1,13,0,0,1,0.065,0
SMB_EU_001894,DE,E-commerce,29,13251.96,5.28,77,172.1,1,8,2,0,1,0.233,0
SMB_EU_001895,IT,E-commerce,15,13711.64,4.71,80,171.4,4,7,0,0,1,0.08,0
SMB_EU_001896,ES,Services,21,5615.97,28.47,39,144.0,4,10,1,1,4,0.119,0
SMB_EU_001897,IT,Services,33,3230.97,-5.72,16,201.94,3,13,1,2,2,0.06,0
SMB_EU_001898,DE,E-commerce,13,31616.15,-2.76,115,274.92,1,7,2,0,2,0.047,0
SMB_EU_001899,FR,E-commerce,10,4951.1,3.58,43,115.14,3,15,1,0,1,0.137,0
SMB_EU_001900,ES,Services,17,4364.41,14.47,34,128.37,2,14,1,2,1,0.081,0
SMB_EU_001901,IT,Hospitality,61,9909.54,-16.37,44,225.22,1,8,0,1,3,0.02,0
SMB_EU_001902,DE,Retail,34,10649.42,1.55,115,92.6,1,7,1,0,0,0.043,0
SMB_EU_001903,ES,E-commerce,15,8357.41,-37.62,37,225.88,3,4,0,0,2,0.095,0
SMB_EU_001904,DE,Services,16,3078.65,-4.07,21,146.6,3,12,0,0,1,0.161,0
SMB_EU_001905,ES,Retail,54,4372.64,-41.7,28,156.17,3,13,1,0,3,0.168,0
SMB_EU_001906,DE,Subscription,8,12893.99,-69.03,76,169.66,2,8,0,0,1,0.097,1
SMB_EU_001907,UK,Retail,60,5131.96,-36.65,33,155.51,2,4,2,0,4,0.152,1
SMB_EU_001908,FR,Services,13,5827.06,-34.7,22,264.87,3,9,0,1,1,0.011,0
SMB_EU_001909,FR,E-commerce,59,17577.7,-12.89,61,288.16,3,11,1,0,3,0.028,0
SMB_EU_001910,DE,E-commerce,45,62121.14,-22.29,310,200.39,1,12,1,2,2,0.088,0
SMB_EU_001911,FR,Services,12,6033.87,-15.68,29,208.06,3,14,1,0,3,0.071,0
SMB_EU_001912,UK,E-commerce,41,9219.9,4.39,97,95.05,1,10,0,1,2,0.075,0
SMB_EU_001913,UK,E-commerce,6,6246.12,4.63,26,240.24,2,6,2,0,0,0.163,1
SMB_EU_001914,FR,Retail,51,6779.68,-67.86,33,205.44,1,8,0,1,2,0.06,0
SMB_EU_001915,NL,Retail,11,7448.33,2.34,82,90.83,2,11,0,0,2,0.122,0
SMB_EU_001916,ES,Retail,51,2123.41,-14.02,17,124.91,1,7,2,0,1,0.024,0
SMB_EU_001917,UK,Hospitality,9,3909.65,7.83,31,126.12,4,13,0,1,3,0.05,0
SMB_EU_001918,IT,Retail,12,9562.54,-19.72,81,118.06,2,12,0,0,1,0.046,0
SMB_EU_001919,FR,Retail,70,5812.6,-5.09,26,223.56,4,14,0,0,0,0.142,0
SMB_EU_001920,FR,E-commerce,36,26822.05,-3.79,94,285.34,1,10,0,1,4,0.03,0
SMB_EU_001921,IT,Hospitality,13,2355.48,16.69,10,235.55,3,10,1,0,3,0.083,0
SMB_EU_001922,DE,Services,32,7504.99,2.1,41,183.05,4,15,0,0,1,0.123,0
SMB_EU_001923,IT,Retail,31,13842.94,-8.49,82,168.82,1,14,3,1,0,0.071,0
SMB_EU_001924,FR,Retail,22,14201.38,-16.79,86,165.13,1,7,1,0,0,0.077,0
SMB_EU_001925,ES,Subscription,31,3517.36,8.22,17,206.9,2,12,0,0,2,0.057,0
SMB_EU_001926,DE,E-commerce,55,18115.75,-4.98,114,158.91,2,5,0,0,0,0.048,0
SMB_EU_001927,IT,Services,44,3347.41,15.31,26,128.75,1,9,0,0,1,0.105,0
SMB_EU_001928,NL,Services,38,2150.61,-5.34,10,215.06,4,14,1,1,1,0.113,0
SMB_EU_001929,IT,Services,13,3900.55,-81.77,24,162.52,3,7,1,0,1,0.119,1
SMB_EU_001930,DE,Retail,8,4648.08,-39.84,56,83.0,2,13,2,0,1,0.026,0
SMB_EU_001931,IT,Services,25,8687.53,6.8,102,85.17,1,13,1,2,1,0.113,0
SMB_EU_001932,IT,Services,45,6802.4,-24.1,48,141.72,1,8,1,0,2,0.018,0
SMB_EU_001933,IT,Hospitality,4,3005.05,-13.28,16,187.82,1,8,0,0,2,0.128,0
SMB_EU_001934,IT,E-commerce,18,9713.51,-18.46,62,156.67,2,12,0,0,1,0.258,0
SMB_EU_001935,IT,E-commerce,36,11936.87,11.8,140,85.26,2,10,0,1,1,0.117,0
SMB_EU_001936,ES,Retail,60,7659.9,25.09,59,129.83,1,7,0,0,0,0.065,0
SMB_EU_001937,FR,E-commerce,25,27436.58,-3.15,271,101.24,4,13,0,1,2,0.101,0
SMB_EU_001938,ES,Hospitality,17,9081.4,7.97,31,292.95,2,12,1,0,1,0.274,0
SMB_EU_001939,NL,E-commerce,26,15469.73,7.58,104,148.75,1,9,1,1,0,0.051,0
SMB_EU_001940,DE,E-commerce,38,12828.39,-0.03,154,83.3,3,6,1,0,5,0.062,1
SMB_EU_001941,DE,E-commerce,6,5176.03,-9.79,23,225.04,1,9,3,0,2,0.033,1
SMB_EU_001942,FR,Hospitality,12,13026.14,-3.3,99,131.58,3,5,1,0,1,0.074,0
SMB_EU_001943,ES,Subscription,13,6882.39,-5.11,34,202.42,3,5,0,0,1,0.045,0
SMB_EU_001944,ES,Retail,20,20335.04,1.13,180,112.97,4,11,1,1,2,0.104,0
SMB_EU_001945,ES,E-commerce,53,16873.02,37.56,57,296.02,1,6,0,0,2,0.05,0
SMB_EU_001946,NL,Retail,11,26966.95,0.46,92,293.12,1,9,1,1,0,0.038,0
SMB_EU_001947,NL,Hospitality,15,8632.66,-12.82,38,227.18,1,14,1,0,0,0.139,0
SMB_EU_001948,DE,Services,8,2117.48,-17.32,9,235.28,1,15,0,3,4,0.119,0
SMB_EU_001949,FR,Subscription,20,6225.01,-6.78,36,172.92,3,7,1,0,2,0.06,0
SMB_EU_001950,NL,E-commerce,22,13552.48,-68.19,46,294.62,3,9,0,1,4,0.156,1
SMB_EU_001951,DE,Subscription,23,5327.89,9.95,31,171.87,4,13,0,0,1,0.155,0
SMB_EU_001952,FR,Retail,101,6380.24,-49.8,48,132.92,1,7,1,0,1,0.051,1
SMB_EU_001953,IT,Hospitality,45,2642.16,-19.0,25,105.69,3,16,1,1,1,0.103,0
SMB_EU_001954,ES,Retail,25,8027.51,-17.44,64,125.43,1,8,0,0,0,0.159,0
SMB_EU_001955,UK,Services,37,5765.46,-9.46,28,205.91,4,10,1,0,3,0.007,0
SMB_EU_001956,UK,E-commerce,17,8211.9,6.38,61,134.62,1,5,3,1,1,0.02,0
SMB_EU_001957,IT,Hospitality,89,19219.24,7.49,86,223.48,3,8,0,0,3,0.3,0
SMB_EU_001958,NL,Services,46,5194.22,8.19,32,162.32,1,9,1,2,1,0.043,0
SMB_EU_001959,IT,Retail,42,4900.79,-4.02,18,272.27,1,2,1,0,0,0.022,0
SMB_EU_001960,ES,Retail,61,3009.33,10.29,15,200.62,3,12,0,1,1,0.183,0
SMB_EU_001961,DE,Services,75,5183.1,-13.84,24,215.96,4,12,0,0,1,0.043,0
SMB_EU_001962,FR,E-commerce,12,12829.63,-36.81,63,203.64,3,15,2,1,1,0.085,0
SMB_EU_001963,ES,Retail,56,12797.71,10.6,47,272.29,1,8,0,0,2,0.3,0
SMB_EU_001964,FR,E-commerce,35,13763.61,-53.28,146,94.27,2,9,1,0,0,0.06,1
SMB_EU_001965,IT,Hospitality,32,2931.54,-9.15,31,94.57,1,8,1,1,1,0.038,0
SMB_EU_001966,IT,Retail,69,21799.18,-22.07,93,234.4,3,7,1,0,2,0.205,1
SMB_EU_001967,DE,E-commerce,12,19480.72,-30.55,78,249.75,1,11,1,0,2,0.15,1
SMB_EU_001968,FR,Retail,26,6868.71,0.78,39,176.12,4,17,0,0,1,0.018,0
SMB_EU_001969,FR,E-commerce,23,16557.4,24.73,105,157.69,2,9,2,0,1,0.025,0
SMB_EU_001970,DE,Services,35,6644.99,-2.08,47,141.38,2,9,1,1,1,0.012,0
SMB_EU_001971,DE,Subscription,36,3818.7,-5.42,29,131.68,3,17,1,0,2,0.071,0
SMB_EU_001972,ES,Hospitality,55,6595.42,-0.37,24,274.81,3,11,0,0,1,0.17,0
SMB_EU_001973,FR,Retail,27,6106.58,32.69,42,145.39,1,3,1,0,1,0.126,0
SMB_EU_001974,NL,Subscription,73,12202.06,11.28,55,221.86,1,5,1,0,2,0.084,0
SMB_EU_001975,FR,E-commerce,38,9620.93,-14.0,38,253.18,1,10,1,1,1,0.135,1
SMB_EU_001976,UK,Retail,11,5565.69,-53.39,66,84.33,2,7,2,1,2,0.097,1
SMB_EU_001977,FR,Subscription,17,24408.89,4.99,279,87.49,1,12,1,0,0,0.06,0
SMB_EU_001978,NL,Services,42,10464.46,-15.85,68,153.89,3,11,2,1,1,0.032,0
SMB_EU_001979,UK,Services,36,692.19,11.39,3,230.73,1,12,3,0,0,0.13,0
SMB_EU_001980,UK,Services,35,10009.1,-12.27,73,137.11,3,6,0,1,1,0.128,0
SMB_EU_001981,DE,Retail,80,7654.17,-22.66,95,80.57,3,12,0,1,0,0.028,0
SMB_EU_001982,ES,Retail,51,5230.63,-19.78,36,145.3,4,13,1,4,2,0.061,0
SMB_EU_001983,NL,Hospitality,20,3278.73,-1.23,33,99.36,1,8,0,0,0,0.055,0
SMB_EU_001984,NL,Retail,24,4526.6,-0.02,35,129.33,3,10,1,1,1,0.076,0
SMB_EU_001985,DE,E-commerce,19,9975.07,-11.47,65,153.46,4,10,0,1,2,0.224,0
SMB_EU_001986,DE,Services,14,2542.53,-9.38,24,105.94,1,11,0,0,2,0.153,0
SMB_EU_001987,ES,Services,84,2218.16,16.93,9,246.46,4,13,1,0,0,0.017,0
SMB_EU_001988,NL,E-commerce,36,8035.12,-36.62,59,136.19,1,13,0,1,1,0.012,0
SMB_EU_001989,NL,Services,10,6070.7,-14.35,27,224.84,1,6,1,0,5,0.103,0
SMB_EU_001990,ES,Services,69,5152.55,-29.26,24,214.69,2,14,0,0,0,0.043,0
SMB_EU_001991,ES,Hospitality,15,8375.19,-13.72,30,279.17,1,9,0,0,1,0.107,0
SMB_EU_001992,DE,Retail,32,7687.68,2.36,77,99.84,4,6,0,2,2,0.096,0
SMB_EU_001993,IT,E-commerce,28,6848.59,-9.48,54,126.83,1,8,0,0,0,0.028,0
SMB_EU_001994,DE,E-commerce,7,20180.46,-40.42,75,269.07,2,11,3,0,0,0.05,1
SMB_EU_001995,ES,Retail,4,4378.16,-8.84,17,257.54,2,11,2,1,3,0.094,1
SMB_EU_001996,IT,E-commerce,45,22109.75,-1.09,181,122.15,3,13,0,2,1,0.021,0
SMB_EU_001997,UK,Retail,59,3974.46,11.77,38,104.59,1,14,0,1,1,0.046,0
SMB_EU_001998,DE,E-commerce,33,9930.04,-0.01,37,268.38,3,11,0,1,3,0.103,0
SMB_EU_001999,DE,Subscription,118,7245.57,0.93,61,118.78,1,7,1,0,2,0.081,0
SMB_EU_002000,FR,Retail,16,11990.14,-3.37,44,272.5,3,17,0,0,0,0.097,0
SMB_EU_002001,FR,Services,6,5556.88,-7.49,19,292.47,4,11,1,0,1,0.066,0
SMB_EU_002002,FR,Hospitality,36,6072.44,-27.91,47,129.2,1,6,0,0,1,0.053,0
SMB_EU_002003,UK,Retail,12,24799.98,11.14,94,263.83,1,8,1,0,1,0.068,0
SMB_EU_002004,FR,Subscription,26,2989.29,30.68,17,175.84,2,7,0,0,0,0.049,0
SMB_EU_002005,FR,Hospitality,52,3217.91,9.16,13,247.53,1,14,0,0,3,0.078,0
SMB_EU_002006,ES,E-commerce,18,7840.77,-7.48,46,170.45,1,12,0,1,1,0.177,0
SMB_EU_002007,NL,Services,26,1728.14,-44.74,18,96.01,1,13,1,1,0,0.077,1
SMB_EU_002008,ES,E-commerce,57,9740.95,-18.34,41,237.58,2,14,1,0,2,0.071,0
SMB_EU_002009,DE,Hospitality,23,9065.0,-12.22,80,113.31,1,13,2,2,1,0.003,0
SMB_EU_002010,NL,Retail,36,5609.45,12.15,20,280.47,2,8,0,0,0,0.047,0
SMB_EU_002011,DE,Services,40,4094.47,-11.4,24,170.6,2,4,1,0,1,0.139,1
SMB_EU_002012,DE,E-commerce,23,5336.22,5.24,54,98.82,3,6,0,0,2,0.162,0
SMB_EU_002013,UK,Hospitality,24,3720.45,-15.9,29,128.29,4,11,0,0,2,0.093,0
SMB_EU_002014,DE,Retail,26,6064.32,-32.38,22,275.65,2,6,1,0,1,0.107,0
SMB_EU_002015,NL,Hospitality,16,8821.57,-18.51,59,149.52,2,14,1,3,2,0.08,0
SMB_EU_002016,FR,Services,35,1830.31,4.09,7,261.47,1,8,0,0,1,0.026,0
SMB_EU_002017,FR,E-commerce,17,11416.33,-2.97,97,117.69,2,11,0,0,1,0.134,0
SMB_EU_002018,UK,Hospitality,18,11517.3,-40.03,63,182.81,4,7,2,1,0,0.051,0
SMB_EU_002019,DE,E-commerce,12,11484.52,-5.94,42,273.44,3,9,1,1,1,0.041,1
SMB_EU_002020,IT,Services,60,1405.09,-42.1,16,87.82,1,9,1,0,0,0.084,0
SMB_EU_002021,UK,E-commerce,9,32315.78,2.32,220,146.89,4,8,0,0,0,0.083,0
SMB_EU_002022,IT,Services,81,7770.82,-15.03,28,277.53,3,10,2,1,1,0.164,0
SMB_EU_002023,UK,Services,25,8423.93,-15.12,40,210.6,1,7,0,0,1,0.072,1
SMB_EU_002024,DE,E-commerce,20,5268.68,-5.38,22,239.49,3,10,0,2,0,0.104,0
SMB_EU_002025,FR,Retail,12,19824.43,-30.26,75,264.33,1,11,0,0,2,0.108,0
SMB_EU_002026,FR,E-commerce,13,9431.78,-15.08,48,196.5,2,10,0,4,0,0.049,0
SMB_EU_002027,ES,Services,16,3683.17,13.86,14,263.08,1,14,1,0,1,0.104,0
SMB_EU_002028,UK,Retail,120,5247.62,-5.02,24,218.65,1,11,2,1,1,0.064,0
SMB_EU_002029,FR,E-commerce,16,26475.31,-3.4,115,230.22,3,10,4,0,1,0.103,0
SMB_EU_002030,IT,Services,37,4488.68,-78.69,40,112.22,3,11,0,1,1,0.175,1
SMB_EU_002031,DE,E-commerce,22,20027.27,31.07,70,286.1,1,13,0,0,1,0.045,0
SMB_EU_002032,IT,Hospitality,86,6279.56,36.41,25,251.18,1,15,3,0,0,0.096,0
SMB_EU_002033,NL,Retail,31,7556.56,-11.71,56,134.94,2,10,0,0,1,0.02,0
SMB_EU_002034,UK,Retail,10,4532.94,18.39,22,206.04,3,9,1,2,0,0.168,0
SMB_EU_002035,IT,Services,19,14831.04,-1.38,91,162.98,1,7,1,0,0,0.045,0
SMB_EU_002036,FR,Retail,106,3324.79,24.06,15,221.65,3,7,1,0,2,0.066,0
SMB_EU_002037,DE,E-commerce,46,19209.45,5.04,64,300.15,4,13,1,1,0,0.031,0
SMB_EU_002038,DE,Services,26,6267.84,-25.49,70,89.54,2,11,0,0,3,0.107,0
SMB_EU_002039,FR,E-commerce,13,29984.0,-37.49,104,288.31,1,14,1,1,2,0.222,1
SMB_EU_002040,FR,Subscription,14,20698.86,-13.18,216,95.83,1,8,0,0,3,0.112,1
SMB_EU_002041,UK,Subscription,11,8287.86,0.31,46,180.17,1,8,2,0,3,0.111,0
SMB_EU_002042,IT,E-commerce,7,20620.52,2.98,111,185.77,1,9,1,2,0,0.077,0
SMB_EU_002043,NL,Retail,44,23066.14,-18.22,166,138.95,3,11,0,0,0,0.204,0
SMB_EU_002044,DE,Services,39,4808.24,-10.93,23,209.05,1,11,0,0,0,0.121,0
SMB_EU_002045,UK,E-commerce,29,7910.49,8.3,30,263.68,1,14,0,0,0,0.07,0
SMB_EU_002046,ES,Retail,65,6351.94,-20.75,44,144.36,2,7,1,0,1,0.084,0
SMB_EU_002047,DE,Services,43,2285.65,2.01,24,95.24,4,12,2,0,0,0.033,0
SMB_EU_002048,ES,Retail,8,9999.47,18.57,46,217.38,1,6,1,0,0,0.175,0
SMB_EU_002049,IT,Services,27,9469.84,5.78,39,242.82,3,14,1,0,1,0.227,0
SMB_EU_002050,DE,Retail,48,7439.6,-40.29,26,286.14,2,10,0,2,1,0.082,0
SMB_EU_002051,NL,Retail,27,3024.86,-30.3,26,116.34,3,9,2,0,3,0.027,1
SMB_EU_002052,NL,Retail,29,14767.55,-12.33,53,278.63,3,12,1,0,0,0.139,0
SMB_EU_002053,DE,Subscription,7,3100.13,30.81,17,182.36,1,15,0,1,0,0.089,0
SMB_EU_002054,UK,Hospitality,17,2373.08,-8.99,18,131.84,2,10,0,0,2,0.119,0
SMB_EU_002055,UK,Services,37,4492.61,18.97,15,299.51,3,10,1,0,1,0.081,0
SMB_EU_002056,IT,E-commerce,24,17446.19,-9.16,132,132.17,4,9,1,0,1,0.043,0
SMB_EU_002057,NL,E-commerce,8,19324.98,-4.17,80,241.56,1,11,0,0,2,0.058,0
SMB_EU_002058,FR,Retail,47,7688.75,7.73,30,256.29,1,10,1,0,1,0.072,0
SMB_EU_002059,IT,E-commerce,23,43123.86,1.51,247,174.59,1,7,0,0,0,0.178,0
SMB_EU_002060,IT,Hospitality,28,6239.25,5.72,27,231.08,3,10,2,0,2,0.013,0
SMB_EU_002061,DE,Hospitality,8,11162.5,-12.28,54,206.71,3,12,1,0,0,0.044,0
SMB_EU_002062,NL,E-commerce,6,24052.12,-40.35,197,122.09,2,8,1,0,1,0.111,1
SMB_EU_002063,ES,Subscription,30,4143.33,-13.29,17,243.73,1,11,2,0,1,0.066,1
SMB_EU_002064,NL,Retail,60,7225.4,-55.52,25,289.02,1,8,1,0,1,0.058,1
SMB_EU_002065,DE,Subscription,46,32175.87,-3.44,172,187.07,2,7,0,1,0,0.079,0
SMB_EU_002066,ES,Retail,42,5911.09,15.56,20,295.55,4,13,1,1,2,0.025,0
SMB_EU_002067,DE,E-commerce,31,10006.93,-22.48,57,175.56,3,6,3,2,1,0.125,1
SMB_EU_002068,FR,E-commerce,10,16616.49,7.27,90,184.63,3,17,1,0,1,0.081,0
SMB_EU_002069,DE,E-commerce,3,11324.16,2.12,50,226.48,2,11,1,0,0,0.178,0
SMB_EU_002070,FR,Hospitality,115,3726.75,-16.73,31,120.22,4,10,0,0,3,0.065,0
SMB_EU_002071,ES,E-commerce,23,11224.29,-28.92,40,280.61,3,6,1,0,1,0.025,1
SMB_EU_002072,NL,E-commerce,17,35419.27,-43.92,138,256.66,1,14,0,0,1,0.066,0
SMB_EU_002073,DE,Services,28,4606.49,11.4,17,270.97,3,7,0,1,2,0.064,0
SMB_EU_002074,UK,Hospitality,12,2704.49,-16.03,13,208.04,2,9,0,0,4,0.093,0
SMB_EU_002075,UK,Services,19,2018.57,-30.61,7,288.37,3,10,0,0,0,0.072,0
SMB_EU_002076,UK,Retail,80,30069.89,2.64,131,229.54,4,6,0,0,1,0.068,0
SMB_EU_002077,FR,Hospitality,34,5247.54,5.31,27,194.35,1,6,0,0,1,0.051,0
SMB_EU_002078,NL,Hospitality,40,7787.4,-2.69,27,288.42,3,6,1,2,3,0.105,0
SMB_EU_002079,UK,E-commerce,25,9442.53,0.42,53,178.16,2,6,0,0,1,0.041,0
SMB_EU_002080,ES,E-commerce,55,18185.81,-18.14,96,189.44,4,12,0,0,0,0.062,0
SMB_EU_002081,DE,E-commerce,54,36004.65,-6.88,307,117.28,1,11,0,0,1,0.106,0
SMB_EU_002082,DE,Retail,23,5409.1,-4.18,19,284.69,3,9,0,0,2,0.087,0
SMB_EU_002083,NL,Retail,27,10533.85,1.19,82,128.46,1,9,3,0,0,0.062,0
SMB_EU_002084,UK,Retail,61,3441.8,-18.3,28,122.92,1,10,1,0,3,0.107,0
SMB_EU_002085,NL,Hospitality,28,20195.89,-2.28,197,102.52,1,8,2,0,0,0.039,0
SMB_EU_002086,NL,Hospitality,21,7048.97,-0.96,39,180.74,2,9,3,1,0,0.151,1
SMB_EU_002087,DE,Subscription,22,7025.51,24.56,50,140.51,4,10,0,0,1,0.014,0
SMB_EU_002088,IT,Services,19,4181.68,-4.47,17,245.98,1,8,1,1,0,0.047,0
SMB_EU_002089,ES,Retail,28,5890.96,-38.31,40,147.27,1,9,0,0,1,0.051,0
SMB_EU_002090,FR,Services,19,3796.56,13.78,16,237.28,1,8,0,0,1,0.062,0
SMB_EU_002091,ES,Services,28,1151.36,-37.54,9,127.93,2,9,1,0,2,0.002,0
SMB_EU_002092,UK,E-commerce,15,14143.72,20.64,108,130.96,1,11,1,1,1,0.063,0
SMB_EU_002093,DE,Hospitality,35,5516.99,26.46,21,262.71,4,8,2,0,3,0.129,0
SMB_EU_002094,NL,Subscription,38,12066.36,-0.43,75,160.88,2,12,1,1,2,0.021,0
SMB_EU_002095,FR,E-commerce,43,10959.03,-8.09,105,104.37,3,17,2,1,4,0.019,1
SMB_EU_002096,ES,Subscription,39,5666.68,24.41,19,298.25,3,9,1,0,1,0.034,0
SMB_EU_002097,IT,Retail,52,7962.77,11.93,67,118.85,3,8,0,0,1,0.158,0
SMB_EU_002098,IT,Retail,29,3040.5,1.23,27,112.61,4,14,0,0,2,0.059,0
SMB_EU_002099,ES,E-commerce,27,16347.98,-6.69,103,158.72,4,7,0,0,0,0.109,0
SMB_EU_002100,FR,Hospitality,17,1963.38,19.81,19,103.34,1,3,0,1,0,0.062,0
SMB_EU_002101,UK,Services,45,9795.56,-5.04,86,113.9,4,8,0,0,1,0.102,0
SMB_EU_002102,NL,Subscription,18,13568.98,3.73,51,266.06,2,7,1,0,4,0.103,0
SMB_EU_002103,DE,E-commerce,6,8604.96,-40.7,73,117.88,1,13,0,1,1,0.103,0
SMB_EU_002104,IT,Retail,16,11895.07,-20.97,114,104.34,2,6,0,1,2,0.084,0
SMB_EU_002105,ES,Services,48,5345.99,-20.86,20,267.3,1,14,0,0,0,0.163,0
SMB_EU_002106,FR,Hospitality,41,3275.12,-14.07,18,181.95,2,7,1,2,1,0.08,1
SMB_EU_002107,UK,Retail,32,2376.71,-20.37,21,113.18,3,8,0,0,1,0.048,0
SMB_EU_002108,UK,E-commerce,101,18136.23,7.39,87,208.46,1,14,0,0,2,0.216,0
SMB_EU_002109,FR,Services,35,3104.55,-17.77,35,88.7,1,14,2,0,1,0.065,1
SMB_EU_002110,UK,Services,14,9644.81,2.89,55,175.36,4,10,0,1,1,0.006,0
SMB_EU_002111,DE,E-commerce,13,15126.84,27.48,72,210.09,2,12,1,0,1,0.029,0
SMB_EU_002112,DE,E-commerce,39,9858.17,21.42,34,289.95,1,11,1,0,1,0.164,1
SMB_EU_002113,DE,Subscription,67,26467.77,-52.03,174,152.11,4,10,1,0,1,0.107,0
SMB_EU_002114,UK,Hospitality,27,8479.3,-19.18,34,249.39,4,10,0,0,2,0.222,0
SMB_EU_002115,IT,E-commerce,35,1673.64,-11.65,15,111.58,1,10,3,0,1,0.085,0
SMB_EU_002116,DE,E-commerce,37,11203.38,-46.13,64,175.05,2,9,0,0,1,0.103,0
SMB_EU_002117,NL,Services,103,2179.26,-24.81,17,128.19,4,9,0,1,1,0.05,0
SMB_EU_002118,IT,Retail,50,4950.87,-0.16,26,190.42,1,16,1,0,1,0.106,0
SMB_EU_002119,DE,Retail,59,7334.59,-10.23,43,170.57,2,11,3,1,1,0.114,0
SMB_EU_002120,UK,E-commerce,14,18550.18,14.31,63,294.45,1,9,1,0,0,0.088,0
SMB_EU_002121,ES,E-commerce,18,17546.77,-7.12,62,283.01,3,11,2,0,1,0.244,0
SMB_EU_002122,NL,Hospitality,17,11455.65,-4.08,55,208.28,1,13,2,1,0,0.038,0
SMB_EU_002123,UK,Retail,23,11721.22,5.34,99,118.4,2,12,1,2,1,0.105,0
SMB_EU_002124,FR,Hospitality,29,8470.65,-1.63,42,201.68,1,7,0,0,1,0.034,0
SMB_EU_002125,UK,E-commerce,34,16927.6,12.16,67,252.65,1,9,0,1,2,0.022,0
SMB_EU_002126,IT,Retail,26,17314.09,6.46,196,88.34,1,13,2,1,1,0.078,0
SMB_EU_002127,IT,Retail,17,6617.22,-5.64,38,174.14,1,9,4,0,1,0.062,0
SMB_EU_002128,DE,Subscription,12,7561.3,-27.85,85,88.96,3,8,0,0,1,0.066,0
SMB_EU_002129,UK,Services,36,1593.76,22.49,12,132.81,4,13,1,0,0,0.158,0
SMB_EU_002130,NL,Retail,43,15076.54,-34.11,150,100.51,3,7,2,1,3,0.063,1
SMB_EU_002131,DE,Services,24,4774.47,-25.89,16,298.4,2,10,0,1,2,0.092,0
SMB_EU_002132,DE,Hospitality,7,34880.32,-28.75,298,117.05,1,13,2,0,1,0.1,0
SMB_EU_002133,IT,Subscription,50,7056.19,-0.17,62,113.81,1,8,0,0,3,0.04,0
SMB_EU_002134,NL,E-commerce,23,15818.77,1.5,54,292.94,1,6,0,0,2,0.07,0
SMB_EU_002135,ES,Hospitality,9,8328.33,2.23,43,193.68,3,13,2,0,2,0.146,0
SMB_EU_002136,UK,Retail,27,4130.1,45.21,17,242.95,1,14,0,0,0,0.04,0
SMB_EU_002137,DE,E-commerce,52,18600.32,-9.47,122,152.46,4,3,1,0,2,0.02,0
SMB_EU_002138,ES,Subscription,20,9189.13,12.31,47,195.51,3,13,1,1,1,0.038,0
SMB_EU_002139,DE,E-commerce,2,12501.36,7.85,153,81.71,4,7,1,2,1,0.181,0
SMB_EU_002140,UK,E-commerce,22,30314.09,-10.18,178,170.3,2,12,2,0,1,0.021,0
SMB_EU_002141,ES,Retail,16,4651.51,12.09,23,202.24,2,9,0,1,0,0.146,0
SMB_EU_002142,IT,Services,31,5896.62,-2.46,31,190.21,1,12,0,0,2,0.084,0
SMB_EU_002143,ES,Hospitality,27,14361.6,13.13,85,168.96,2,12,1,0,0,0.068,0
SMB_EU_002144,FR,E-commerce,19,9816.62,29.41,39,251.71,4,13,0,0,1,0.096,0
SMB_EU_002145,NL,Subscription,18,7531.49,2.26,40,188.29,1,15,0,0,1,0.226,0
SMB_EU_002146,ES,Retail,62,32675.46,-4.22,149,219.3,1,9,2,0,2,0.21,0
SMB_EU_002147,NL,E-commerce,38,19939.14,15.77,165,120.84,1,8,2,1,2,0.159,0
SMB_EU_002148,FR,Subscription,38,6642.62,20.95,25,265.7,4,12,0,0,1,0.07,0
SMB_EU_002149,NL,E-commerce,48,24279.32,-13.25,152,159.73,1,15,2,1,1,0.07,0
SMB_EU_002150,ES,E-commerce,23,10667.42,-30.51,57,187.15,3,9,2,1,0,0.081,1
SMB_EU_002151,FR,E-commerce,73,5865.58,-44.51,37,158.53,1,7,0,0,0,0.033,0
SMB_EU_002152,DE,Services,34,11391.37,-1.98,41,277.84,3,12,1,1,4,0.09,0
SMB_EU_002153,ES,Retail,29,4127.23,-14.31,15,275.15,2,8,1,1,1,0.173,0
SMB_EU_002154,ES,Subscription,34,39183.36,8.11,303,129.32,1,10,1,2,3,0.075,1
SMB_EU_002155,DE,Services,22,3727.88,-12.57,15,248.53,3,4,1,0,1,0.088,0
SMB_EU_002156,FR,Retail,16,28771.93,-5.02,280,102.76,3,13,0,1,1,0.077,0
SMB_EU_002157,DE,Services,56,2199.51,0.92,25,87.98,2,7,2,1,1,0.065,0
SMB_EU_002158,FR,E-commerce,11,27753.07,-8.65,105,264.31,3,14,0,0,0,0.152,0
SMB_EU_002159,NL,E-commerce,12,20244.56,-16.43,186,108.84,1,10,1,1,1,0.193,0
SMB_EU_002160,ES,Services,25,8265.46,-7.46,72,114.8,4,8,0,0,3,0.181,0
SMB_EU_002161,IT,Subscription,14,16087.43,1.11,75,214.5,1,8,1,0,2,0.062,0
